,NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,latitude,longitude
120101,4060020400,101,태평로 281,0,,125.62313857280957,34.01057037150925
120102,4060020800,101,서홍로 2,0,,125.62363521491979,34.01198206930949
120103,4060042900,104,현청로 35,0,,125.64404112065716,34.01366550251358
120104,4060044600,103,동홍로 302,0,차선수변화,125.6551979445434,34.02461323253398
120105,4060006604,104,동홍교(동측),0,,125.64419102383869,34.02244601277255
120106,4060006603,104,동홍교(서측),0,,125.64411594567044,34.0222685527434
120107,4060006601,101,중산간동로 8002-2,0,,125.64323553201969,34.01965724365
120108,4060042600,101,중앙로195번길 26,0,,125.64027804048297,34.01460523250869
120109,4060042700,101,중앙로 196,0,,125.64027090474514,34.01725753602034
120110,4060042400,103,중앙로 184,0,어린이보호구역 시/종점,125.63909188331293,34.01733878132378
120111,4060038500,103,감동교회앞,0,어린이보호구역 시/종점,125.63563575750543,34.01814661891542
120112,4060036500,104,제3동홍교(동측),0,,125.63460034332415,34.023269490199986
120113,4060036400,104,제3동홍교(서측),0,,125.63460233592069,34.023087226675905
120114,4060036300,103,동홍로99번길 36,0,어린이보호구역 시/종점,125.6346169586406,34.02175070497685
120115,4060036600,103,동홍로99번길 7,0,어린이보호구역 시/종점,125.63458699394391,34.02449175939956
120116,4060036100,101,동흥생활체육관,0,,125.63462213792481,34.02127779754633
120117,4060031400,101,서귀포반석교회앞,0,,125.63319571350682,34.01843972621641
120118,4060001102,104,중앙교(동측),0,,125.63073510572934,34.02294278021749
120119,4060001101,104,중앙교(서측),0,,125.63061770068815,34.022540153905105
120120,4060019300,101,태평로 353,0,,125.62156472204673,34.01710504490442
120121,4060016900,101,천지연폭포입구교차로,0,,125.61924087517814,34.01951651264316
120122,4060016100,104,칠십리교(동측),0,,125.61799367997949,34.01897830853516
120123,4060016000,104,칠십리교(서측),0,,125.61789042388669,34.018399592111166
120124,4060014000,101,칠십리로 73,0,,125.61341317602806,34.02109389640781
120125,4060014300,101,부두로 45,0,,125.61472153800396,34.02151297119697
120126,4060014600,103,부두로 33,0,어린이보호구역 시/종점,125.61599745895604,34.02178682275588
120127,4060015200,101,부두로 21-1,0,,125.6171671244802,34.02203785086615
120128,4060017100,101,서귀포수협앞,0,,125.61952410916493,34.02147590678635
120129,4060020100,101,중정로 45,0,,125.62283920468234,34.019121458639695
120130,4060020200,101,중정로 52,0,,125.62285181166033,34.01945458095693
120131,4060017700,101,이중섭미술관앞,0,,125.61984372645013,34.022194047944836
120132,4060017600,101,율랜드앞,0,,125.61972334637143,34.02370535273246
120133,4060018100,101,송산동주민센터앞,0,,125.62010364682465,34.02265903427165
120134,4060020900,101,중정로 90-1,1,,125.62383881770194,34.02295469752927
120135,4060018400,101,태평로 430,0,,125.62032482888988,34.023017533122825
120136,4060018900,101,남양오피스텔앞,0,,125.62092626819089,34.023846394681
120137,4060019500,101,서귀포어시장앞,0,,125.62190678444792,34.02468558732514
120138,4060017500,101,찬영슈퍼앞,0,,125.61951002012242,34.0244287939331
120139,4060017000,101,정방폭포입구교차로,0,,125.61941275645431,34.0260220754503
120140,4060017300,102,이왈종미술관앞,0,,125.61938781386813,34.02915336287487
120141,4060019800,101,뉴본아파트앞,0,,125.62246977064511,34.025076572953886
120142,4060021000,101,서귀포중학교교차로,0,,125.62379062615891,34.0260666117914
120143,4060021200,102,태평로512번길 10,0,,125.6237829822249,34.02802901176054
120144,4060021700,101,동홍동코아루오션뷰앞,0,,125.62502045084301,34.027318480053815
120145,4060021300,101,동문로터리,0,,125.62398005619478,34.024363204614296
120146,4060024200,101,동홍로 38,0,,125.62804345584725,34.024455375333226
120147,4060025600,101,동홍로 46,0,,125.62873928333745,34.02443203096449
120148,4060020500,101,보목입구교차로,0,,125.62287571126235,34.032982525063915
120149,4060024300,101,문부로 9,0,,125.62806131395223,34.025500804553886
120150,4060025700,101,동홍로 46-20,0,,125.62871866719047,34.02546107128909
120151,4060026800,101,문부로11번길 9,0,,125.62916586461054,34.025476174745016
120152,4060024400,101,동홍서로 37,0,,125.62807039558027,34.02603209971487
120153,4060025400,101,코리아마트앞,0,,125.6286274810959,34.02606118470502
120154,4060026700,101,동홍서로 47,0,,125.62914945716331,34.026088436145386
120155,4060024500,101,문부로 25,0,,125.62808652584555,34.02697528184553
120156,4060024600,101,문부로 27-4,0,,125.62809454931683,34.02744418072617
120157,4060025300,101,동홍서로 42-10,0,,125.62858267794832,34.02696245668725
120158,4060026600,101,문부로 27-8,0,,125.62912641940127,34.02694840145181
